expected_index,actual_index,side,expected_timestamp_utc,actual_timestamp_utc,expected_exit_timestamp_utc,actual_exit_timestamp_utc,expected_entry_price,actual_entry_price,expected_exit_price,actual_exit_price,expected_pnl_pips,actual_pnl_pips,expected_exit_reason,actual_exit_reason,exit_reason_match,expected_stop_loss_price,actual_stop_loss_price,expected_take_profit_price,actual_take_profit_price,expected_same_bar_collision,actual_same_bar_collision,same_bar_collision_match,expected_collision_resolution,entry_price_delta_pips,exit_price_delta_pips,fill_delta_pips,close_timing_delta_seconds,breach_entry_price,breach_exit_price,breach_fill_delta,breach_close_timing,breach_exit_reason,breach_same_bar_collision,breach_any,likely_cause
31,30,short,2025-10-29T15:56:00Z,2025-10-29T15:56:00Z,2025-10-29T16:43:00Z,2025-10-29T16:26:40Z,1.16371,1.16371,1.16451,1.16451,-8.0,-8.0,stop_loss,stop_loss,True,1.16451,1.16451,1.16211,1.16211,False,False,True,,0.0,0.0,0.0,980.0,False,False,False,True,False,False,True,timeout_or_bar_close_drift
32,31,long,2025-10-30T16:03:00Z,2025-10-30T16:03:00Z,2025-10-30T16:47:00Z,2025-10-30T16:47:20Z,1.15765,1.15765,1.15685,1.15685,-8.0,-8.0,stop_loss,stop_loss,True,1.15685,1.15685,1.15925,1.15925,False,False,True,,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
33,32,long,2025-10-30T17:08:00Z,2025-10-30T17:08:00Z,2025-10-30T17:38:00Z,2025-10-30T17:38:40Z,1.15716,1.15717,1.15636,1.15637,-8.0,-8.0,stop_loss,stop_loss,True,1.15636,1.15637,1.15876,1.15877,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
35,33,short,2025-11-03T15:52:00Z,2025-11-03T15:52:00Z,2025-11-03T16:00:00Z,2025-11-03T16:00:40Z,1.15071,1.15071,1.15151,1.15151,-8.0,-8.0,stop_loss,stop_loss,True,1.15151,1.15151,1.14911,1.14911,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
36,34,short,2025-11-03T16:39:00Z,2025-11-03T16:39:00Z,2025-11-03T16:49:00Z,2025-11-03T16:49:40Z,1.15094,1.15094,1.15174,1.15174,-8.0,-8.0,stop_loss,stop_loss,True,1.15174,1.15174,1.14934,1.14934,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
39,35,long,2025-11-05T16:56:00Z,2025-11-05T16:56:00Z,2025-11-05T17:06:00Z,2025-11-05T17:06:20Z,1.14787,1.14788,1.14707,1.14708,-8.0,-8.0,stop_loss,stop_loss,True,1.14707,1.14708,1.14947,1.14948,False,False,True,,0.1,0.1,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
41,36,long,2025-11-07T13:54:00Z,2025-11-07T13:54:00Z,2025-11-07T15:14:00Z,2025-11-07T15:14:40Z,1.15577,1.15578,1.15737,1.15738,16.0,16.0,take_profit,take_profit,True,1.15497,1.15498,1.15737,1.15738,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
43,37,short,2025-11-10T17:06:00Z,2025-11-10T17:06:00Z,2025-11-10T17:35:00Z,2025-11-10T17:20:20Z,1.15469,1.15469,1.15549,1.15549,-8.0,-8.0,stop_loss,stop_loss,True,1.15549,1.15549,1.15309,1.15309,False,False,True,,0.0,0.0,0.0,880.0,False,False,False,True,False,False,True,timeout_or_bar_close_drift
45,38,short,2025-11-13T14:05:00Z,2025-11-13T14:05:00Z,2025-11-13T15:36:00Z,2025-11-13T15:36:40Z,1.16208,1.16208,1.16288,1.16288,-8.0,-8.0,stop_loss,stop_loss,True,1.16288,1.16288,1.16048,1.16048,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
46,39,long,2025-11-14T17:57:00Z,2025-11-14T17:57:00Z,2025-11-14T18:15:00Z,2025-11-14T18:15:40Z,1.16186,1.16187,1.16106,1.16107,-8.0,-8.0,stop_loss,stop_loss,True,1.16106,1.16107,1.16346,1.16347,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
47,40,short,2025-11-17T14:13:00Z,2025-11-17T14:13:00Z,2025-11-17T16:01:00Z,2025-11-17T16:01:00Z,1.15954,1.15954,1.15833,1.15834,12.1,12.0,timeout,timeout,True,1.16034,1.16034,1.15794,1.15794,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
48,41,long,2025-11-18T14:36:00Z,2025-11-18T14:36:00Z,2025-11-18T16:24:00Z,2025-11-18T16:24:00Z,1.15982,1.15983,1.15995,1.15995,1.3,1.2,timeout,timeout,True,1.15902,1.15903,1.16142,1.16143,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
49,42,short,2025-11-20T15:55:00Z,2025-11-20T15:55:00Z,2025-11-20T16:32:00Z,2025-11-20T16:32:40Z,1.15395,1.15395,1.15235,1.15235,16.0,16.0,take_profit,take_profit,True,1.15475,1.15475,1.15235,1.15235,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
50,43,short,2025-11-21T14:45:00Z,2025-11-21T14:45:00Z,2025-11-21T16:33:00Z,2025-11-21T14:53:20Z,1.15191,1.15191,1.15113,1.15271,7.8,-8.0,timeout,stop_loss,False,1.15271,1.15271,1.15031,1.15031,False,False,True,,0.0,15.8,15.8,5980.0,False,True,True,True,True,False,True,timeout_rule_mismatch
52,46,long,2025-11-24T17:44:00Z,2025-11-24T17:44:00Z,2025-11-24T18:02:00Z,2025-11-24T18:02:40Z,1.15244,1.15245,1.15164,1.15165,-8.0,-8.0,stop_loss,stop_loss,True,1.15164,1.15165,1.15404,1.15405,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
54,48,short,2025-11-28T17:34:00Z,2025-11-28T17:34:00Z,2025-11-28T18:58:00Z,2025-11-28T18:58:40Z,1.15961,1.15961,1.16041,1.16041,-8.0,-8.0,stop_loss,stop_loss,True,1.16041,1.16041,1.15801,1.15801,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
55,49,long,2025-12-01T17:07:00Z,2025-12-01T17:07:00Z,2025-12-01T17:25:00Z,2025-12-01T17:25:20Z,1.16318,1.16319,1.16238,1.16239,-8.0,-8.0,stop_loss,stop_loss,True,1.16238,1.16239,1.16478,1.16479,False,False,True,,0.1,0.1,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
56,50,short,2025-12-01T17:31:00Z,2025-12-01T17:31:00Z,2025-12-01T19:19:00Z,2025-12-01T19:19:00Z,1.16239,1.16239,1.162,1.16201,3.9,3.8,timeout,timeout,True,1.16319,1.16319,1.16079,1.16079,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
58,52,short,2025-12-03T16:03:00Z,2025-12-03T16:03:00Z,2025-12-03T16:10:00Z,2025-12-03T16:10:40Z,1.1658,1.1658,1.1666,1.1666,-8.0,-8.0,stop_loss,stop_loss,True,1.1666,1.1666,1.1642,1.1642,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
59,53,short,2025-12-05T16:09:00Z,2025-12-05T16:09:00Z,2025-12-05T16:20:00Z,2025-12-05T16:20:40Z,1.1647,1.1647,1.1655,1.1655,-8.0,-8.0,stop_loss,stop_loss,True,1.1655,1.1655,1.1631,1.1631,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
60,54,long,2025-12-05T17:27:00Z,2025-12-05T17:27:00Z,2025-12-05T19:10:00Z,2025-12-05T19:15:00Z,1.16327,1.16328,1.16487,1.16463,16.0,13.5,take_profit,timeout,False,1.16247,1.16248,1.16487,1.16488,False,False,True,,0.1,2.4,2.5,300.0,False,True,True,True,True,False,True,timeout_rule_mismatch
61,55,long,2025-12-09T15:41:00Z,2025-12-09T15:41:00Z,2025-12-09T16:00:00Z,2025-12-09T16:00:40Z,1.16338,1.16339,1.16258,1.16259,-8.0,-8.0,stop_loss,stop_loss,True,1.16258,1.16259,1.16498,1.16499,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
62,56,long,2025-12-10T17:09:00Z,2025-12-10T17:09:00Z,2025-12-10T18:52:00Z,2025-12-10T18:52:40Z,1.1642,1.1642,1.1658,1.1658,16.0,16.0,take_profit,take_profit,True,1.1634,1.1634,1.1658,1.1658,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
63,57,short,2025-12-15T16:38:00Z,2025-12-15T16:38:00Z,2025-12-15T18:26:00Z,2025-12-15T18:26:00Z,1.17596,1.17596,1.17496,1.17497,10.0,9.9,timeout,timeout,True,1.17676,1.17676,1.17436,1.17436,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
64,58,long,2025-12-16T15:10:00Z,2025-12-16T15:10:00Z,2025-12-16T15:55:00Z,2025-12-16T15:19:20Z,1.17768,1.1777,1.17928,1.1769,16.0,-8.0,take_profit,stop_loss,False,1.17688,1.1769,1.17928,1.1793,False,False,True,,0.2,23.8,24.0,2140.0,False,True,True,True,True,False,True,exit_reason_mismatch
67,61,short,2025-12-18T17:38:00Z,2025-12-18T17:38:00Z,2025-12-18T18:16:00Z,2025-12-18T18:16:40Z,1.17337,1.17337,1.17177,1.17177,16.0,16.0,take_profit,take_profit,True,1.17417,1.17417,1.17177,1.17177,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
68,62,short,2025-12-19T14:04:00Z,2025-12-19T14:04:00Z,2025-12-19T14:37:00Z,2025-12-19T14:37:40Z,1.17097,1.17097,1.17177,1.17177,-8.0,-8.0,stop_loss,stop_loss,True,1.17177,1.17177,1.16937,1.16937,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
69,63,short,2025-12-19T16:10:00Z,2025-12-19T16:10:00Z,2025-12-19T16:56:00Z,2025-12-19T16:56:20Z,1.17261,1.17261,1.17101,1.17101,16.0,16.0,take_profit,take_profit,True,1.17341,1.17341,1.17101,1.17101,False,False,True,,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
70,64,long,2025-12-19T17:10:00Z,2025-12-19T17:10:00Z,2025-12-19T18:58:00Z,2025-12-19T18:58:00Z,1.17121,1.17121,1.17183,1.17183,6.2,6.2,timeout,timeout,True,1.17041,1.17041,1.17281,1.17281,False,False,True,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
71,65,short,2025-12-22T13:27:00Z,2025-12-22T13:27:00Z,2025-12-22T14:03:00Z,2025-12-22T14:03:20Z,1.17358,1.17358,1.17438,1.17438,-8.0,-8.0,stop_loss,stop_loss,True,1.17438,1.17438,1.17198,1.17198,False,False,True,,0.0,0.0,0.0,20.0,False,False,False,False,False,False,False,within_tolerance
73,67,long,2025-12-24T14:02:00Z,2025-12-24T14:02:00Z,2025-12-24T15:50:00Z,2025-12-24T15:50:00Z,1.17876,1.17877,1.17828,1.17828,-4.8,-4.9,timeout,timeout,True,1.17796,1.17797,1.18036,1.18037,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
74,68,short,2025-12-24T16:56:00Z,2025-12-24T16:56:00Z,2025-12-24T18:44:00Z,2025-12-24T18:44:00Z,1.17777,1.17777,1.1781,1.1781,-3.3,-3.3,timeout,timeout,True,1.17857,1.17857,1.17617,1.17617,False,False,True,,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,within_tolerance
75,69,long,2025-12-26T14:14:00Z,2025-12-26T14:14:00Z,2025-12-26T15:45:00Z,2025-12-26T15:45:40Z,1.17918,1.1792,1.17838,1.1784,-8.0,-8.0,stop_loss,stop_loss,True,1.17838,1.1784,1.18078,1.1808,False,False,True,,0.2,0.2,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
77,70,short,2025-12-30T15:42:00Z,2025-12-30T15:42:00Z,2025-12-30T17:30:00Z,2025-12-30T17:30:00Z,1.17589,1.17589,1.1761,1.17611,-2.1,-2.2,timeout,timeout,True,1.17669,1.17669,1.17429,1.17429,False,False,True,,0.0,0.1,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
78,71,short,2025-12-31T14:58:00Z,2025-12-31T14:58:00Z,2025-12-31T16:00:00Z,2025-12-31T16:00:40Z,1.17428,1.17428,1.17268,1.17268,16.0,16.0,take_profit,take_profit,True,1.17508,1.17508,1.17268,1.17268,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
79,72,long,2025-12-31T17:07:00Z,2025-12-31T17:07:00Z,2025-12-31T17:32:00Z,2025-12-31T17:32:40Z,1.17455,1.17456,1.17375,1.17376,-8.0,-8.0,stop_loss,stop_loss,True,1.17375,1.17376,1.17615,1.17616,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
80,73,long,2026-01-05T17:07:00Z,2026-01-05T17:07:00Z,2026-01-05T18:55:00Z,2026-01-05T18:55:00Z,1.17063,1.17064,1.17147,1.17147,8.4,8.3,timeout,timeout,True,1.16983,1.16984,1.17223,1.17224,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
81,74,short,2026-01-06T13:50:00Z,2026-01-06T13:50:00Z,2026-01-06T14:35:00Z,2026-01-06T14:12:40Z,1.17013,1.17013,1.17093,1.17093,-8.0,-8.0,stop_loss,stop_loss,True,1.17093,1.17093,1.16853,1.16853,False,False,True,,0.0,0.0,0.0,1340.0,False,False,False,True,False,False,True,timeout_or_bar_close_drift
82,76,short,2026-01-06T17:50:00Z,2026-01-06T17:50:00Z,2026-01-06T18:18:00Z,2026-01-06T18:18:40Z,1.16878,1.16878,1.16958,1.16958,-8.0,-8.0,stop_loss,stop_loss,True,1.16958,1.16958,1.16718,1.16718,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
83,77,long,2026-01-07T15:39:00Z,2026-01-07T15:39:00Z,2026-01-07T16:17:00Z,2026-01-07T16:17:40Z,1.16909,1.1691,1.16829,1.1683,-8.0,-8.0,stop_loss,stop_loss,True,1.16829,1.1683,1.17069,1.1707,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
84,78,long,2026-01-08T16:08:00Z,2026-01-08T16:08:00Z,2026-01-08T17:21:00Z,2026-01-08T17:19:40Z,1.16643,1.16644,1.16563,1.16564,-8.0,-8.0,stop_loss,stop_loss,True,1.16563,1.16564,1.16803,1.16804,False,False,True,,0.1,0.1,0.0,80.0,False,False,False,False,False,False,False,within_tolerance
85,79,short,2026-01-09T15:17:00Z,2026-01-09T15:17:00Z,2026-01-09T16:06:00Z,2026-01-09T16:06:40Z,1.16434,1.16434,1.16274,1.16274,16.0,16.0,take_profit,take_profit,True,1.16514,1.16514,1.16274,1.16274,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
86,80,long,2026-01-09T16:50:00Z,2026-01-09T16:50:00Z,2026-01-09T17:31:00Z,2026-01-09T17:31:40Z,1.16365,1.16366,1.16285,1.16286,-8.0,-8.0,stop_loss,stop_loss,True,1.16285,1.16286,1.16525,1.16526,False,False,True,,0.1,0.1,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
87,81,short,2026-01-12T13:57:00Z,2026-01-12T13:57:00Z,2026-01-12T14:07:00Z,2026-01-12T14:07:40Z,1.16809,1.16809,1.16889,1.16889,-8.0,-8.0,stop_loss,stop_loss,True,1.16889,1.16889,1.16649,1.16649,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
88,82,short,2026-01-12T14:34:00Z,2026-01-12T14:34:00Z,2026-01-12T14:47:00Z,2026-01-12T14:47:40Z,1.16894,1.16894,1.16974,1.16974,-8.0,-8.0,stop_loss,stop_loss,True,1.16974,1.16974,1.16734,1.16734,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
89,83,long,2026-01-12T16:26:00Z,2026-01-12T16:26:00Z,2026-01-12T18:14:00Z,2026-01-12T18:14:00Z,1.16784,1.16785,1.16736,1.16736,-4.8,-4.9,timeout,timeout,True,1.16704,1.16705,1.16944,1.16945,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
90,84,short,2026-01-14T13:32:00Z,2026-01-14T13:32:00Z,2026-01-14T13:55:00Z,2026-01-14T13:55:40Z,1.16461,1.16461,1.16541,1.16541,-8.0,-8.0,stop_loss,stop_loss,True,1.16541,1.16541,1.16301,1.16301,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
91,85,long,2026-01-14T15:16:00Z,2026-01-14T15:16:00Z,2026-01-14T17:04:00Z,2026-01-14T17:04:00Z,1.16552,1.16553,1.16589,1.16589,3.7,3.6,timeout,timeout,True,1.16472,1.16473,1.16712,1.16713,False,False,True,,0.1,0.0,0.1,0.0,False,False,False,False,False,False,False,within_tolerance
92,86,short,2026-01-16T15:01:00Z,2026-01-16T15:01:00Z,2026-01-16T16:15:00Z,2026-01-16T16:15:40Z,1.16176,1.16176,1.16256,1.16256,-8.0,-8.0,stop_loss,stop_loss,True,1.16256,1.16256,1.16016,1.16016,False,False,True,,0.0,0.0,0.0,40.0,False,False,False,False,False,False,False,within_tolerance
